tweet,label
"Leave those animals alone! Blame idiotic and evil 👿 people who eat everything and not poor creatures that have their rights to live ! 
#COVID19Pandemic #China eating bats 🦇👿 https://t.co/fx9oJT8sen",1
"FUCK ALL YOU ASSHOLES;
#WASHIINGTONDC 💩
#POLITICIANS  💩
#CHINA 💩
#RUSSIA 💩
#BLM 💩
#AOC  💩💩
#JOKEBIDEN  💩💩💩
#PELOSI  💩🖕🏿🖕🏾🖕🏻💩
WHO HATE THE USA!

FUCK YOU ANTI-LIBERTY FUCKTARDS",1
"I hope @ChinaEmbAddis is aware that most infrastructure it helped build in #Tigray has been destroyed. #China has no reason to forgive debt to #Ethiopia going forward as #Ethiopians are good at nothing but to destroy their own country #China 
#AllowAccessToTigray 
#tigraygenocide",0
"A Goshawk with its kill. Jilin province, China. 
Have a nice weekend friends.
#goshawk #birdsofprey #China https://t.co/g83seChxeX",0
"Terrible News. 2 Indian Army soldiers, 1 officer killed by Chinese troops in Galwan Valley😯Om Shanti.
Kick Out Chinese Companies. 
Why Should Enemy China be Allowed to Make Money From India 
#China #India #IndianArmy #GalwanValley #chinesearmy #BoycottChina #BoycottMadeInChina",1
"We can not let #Chinese leave #China. Have we not leaned anything? #ChineseCovidDeaths #ChineseDrama 

Lock #chinalockdown &amp; let them deal own problem. Enough already #ChinaCovidSurge #stayhome #CovidIsntOver #pigs #animals",1
Fuck you #China.  Fuck you!! You gave the world Corona. Made companies bankrupt. People lost jobs. Economies toppled. You bloody rats are a disgrace to humankind by having shoot-outs at the border and killing soldiers during times of crisis. #CHINASUCKS #CHINAISSHIT #BoycottChina,1
EVIL EMPIRE THAT HAS TO BE STOPPED #China #Evil #EvilEmpire #Thieves #CorporateEspionage #TradeSecretThieves #NukeChina,1
#WorldWarIII. #India shud nt take #America's side shud ill advised visit to #Taiwan by foolish lady #DuncyNancyPelosi gives rise to world #war. #China.,0
"Maybe I'm getting ahead of myself but can we look forward to getting out of the economic depression caused by the scamdemic by finally going to war with China?....
There's precedent.
#EatTheVirus #FreeAmerica #China #SupportTheTroops #FuckTheVote #DefundTheGovernment #ShootTheVax",1
#IndiaChinaFaceoff is there any respect remaining in #IndianArmy. 24 brutually killed by wodden bats and now 10 pow got released after hectic negotiations. If #IndianArmy cannot fight #China atleast let us know. What is this daily insult.,0
"Lin Lin Suzhou China bitch ktv
#pussyfucking #big-tits #china https://t.co/hFSFljiHkU",0
"Hi people in rural China. Can you now stop eating everything that walks, crawls, flies and slithers? Also stop keeping those animals in horrific conditions so there are no more pandemics? #China #COVID19",1
"Ukrainian immigrants enriching Europe, screaming ""I will fuck you in the ass, I'm from the ZSU (ZSU - Armed Forces of Ukraine)"" after getting kicked out of a club in Poland

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #China #Taiwan #中国 #台灣 #俄罗斯 #乌克兰 https://t.co/kSueCPBNYf",0
These racist pigs decided I hate you #China long before I was born these evil crazy white racist terrorist thiveses . I don't hate China #UN #Olympics,0
pootin is a watery turd nugget and the ccp are a bunch of mother truckers #russia #china,0
Stop #yulinfestival  MOTHERFUCKING Psycho #china,1
"what's this？？Chinese small🐛，lol,ur girls are poor
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 https://t.co/TVASEpop2Q",0
"#China threatens to take military action if #Pelosi goes to #Taiwan. Whether she goes or not this should happen: all property China has bought in America is taken back - China can't own property in America. Next China is out of #SouthAmerica, Cuba, no drugs over southern border.",0
#China #Russia #Turkey #UAE #Iran #Eritrea #Ethiopia needless to mention others vs #Tigray Who is with #Tigray? No one but God. We will make sure you get nothing but humiliation from this genocide b*tches. #Tigray shall prevail against all odds!,0
"China 🇨🇳now has weapons of mass destruction and can be delivered globally, so those bitches can only accuse and slander China with their mouths every day.
#China https://t.co/x7Dh6UAXH8",1
In a world obsessed with looking white I'm surprised you don't invent an all-white vaccine and force us to take it had it with the little perverts following me from China so stop it and move on little pervs #China #racist it's not just the British Germans #HumanRightsViolations,1
"#China fucked human lives , it has blood on its hand , will human ever come out of #Wuhan virus created by #China ? #OmicronVariant #Omicronindia #Omnicron #ChinaLiedPeopleDied",1
"Dear #China, keep your #Covid #ChinaVirus
Keep your land, we don't want yours!
...AND your masks we got our own
We don't want any! 
👉👉👉#FightBadPanda

✋End Communism, it's inhumane
Close Your #Sweatshops 
💥You're Insane💥
NO #WereNotGonnaTakeIt Anymore
🇺🇲🇺🇲🇺🇲#AmericaFirst",0
"#CNN while you're talkin about #China spreading out to conquer the world consider this if China can appease #MitchMcConnell,&amp; #KevinMcCarthy #China can come take a huge shit on the capitol steps unabated.They let #TrumpScum &amp; farmer Fudd ink storm the capitol to abduct #MikePence",1
"#TigrayGenocide should be stopped. ERITREAN MERCINARIES should be out of #Tigray immediately. War crimes perpetrators should be held accountable.

@JoeBiden @KamalaHarris  @usambUN @ABlinken @elonmusk @UN #China @POTUS
@amnesty @hrw",0
"Nipa virus,  Corona Virus, Bubonic plague, unknown pneumonia, brucellosis...what next from China 🐉 Stay away from Chinese products for your Kids, family, neighbours, country. 
#china
#ChineseVirus 
#chineseculture 
#nukechina 
#ChinaVirus",1
"#china are  #Parasites 
#enemyofmankind #chinesebastards 
#XiJinping is #bastared 
#MonkeyBVirus #ChinaLiedMillionsDied #MonkeyB #nukechina",1
"Why is it called ""Falcon and The Winter Soldier"" if Falcon is supposed to be the new Captain America? 

Imo so its easier to market it to China. 

Fucking hell I hope I'm wrong. 

#China #fuckchina #winniethepooh",1
"#China
Does anyone really think China will stop at takin Tiwan?Of course not China is power hungry mkn military man made islands over fishing!D only way to stop China from being confrontive N WARMONGERS is to fight them N be D way they R Confront them equaly thats all they know!",1
China can't  just stop messing with people's life....... #ChinaLiedAndPeopleDied #MakeChinaPay #ChineseVirus #China invading other country borders.😠😠😠😠😠😠😠😠😠,1
"It seems men in #China are punk ass bitches, I mean to beat women, what a bunch a chicken shits these lil bitch men should lock up! But in #china men can get away with anything! #China is 2022 not 1600s! Join the real world!",1
"As per ass hole @DrTedros the world should get #ChineseVirus #Vaccine only by mid 2021 but fucking #China can have vaccine by end of year. 

Fuck #Who
Fuck #China

https://t.co/0dMwFgR3Hp",1
"Daily reminder: #china is the cancer on the body of our planet.

#FuckChina",1
"What punishments should white men prepare for #Asian slut-traitors who defect to #China  ? 

#Eileen_Gu #EileenGuTraitor #Chinese #chinesecommmnistparty https://t.co/hTrCdwapTt",1
"#Communist #China killed your #family! Blame the people that lied when they said the #Coronavirus only went from #Animal to #humans.

#BoycottChina #BoycottChineseProducts 
#BoycottMadeInChina 
#BoycottDemocrats
#BoyacottSocialist
#FakeNewsMedia",1
"#China is now the #cancer of the World and faces being cut out for bringing us all the #ChinaVirus

#BoycottChina 
#BoycottChineseProducts 
#EnoughIsEnough 
#MakeChinaPay",1
"WW3??
if wwr3 comes, please focus all nuclear in china! we all tired of their shit!. they all start this! , this fucking mess in our world... 

#WW3
#China idiots!",1
LOL BABY @china TRYING TO FLEX THERE COMMUNIST MUSCLE PLEAS #CHINA KISS THE WORLDS ASS https://t.co/Q4pZJEBQD2,1
Hey #china why do China people have small dicks cuzs they don’t know Taiwan is a Country get ur head out of ur asses and stop killing whales,1
"#ChinaMustExplain 
#ChinaMustPay 
#ChinaLiedPeopleDied 
#Chinamustfall 
#ChinaLiedPeopleDied 
#ChinaMustExplain 
The whole world in freefall   #CHINA is responsible
Never again BUY Made in China
#ChinaLiedPeopleDied",1
"This is ONLY AND ONLY CHINESE CORONA VIRUS ONLY. 
#Chinesevirus 
China is only responsible for #COVID19 AND ALL THE STRAINS AND ALL THE DEATHS IN THE WORLD.
CHINESE PEOPLE ARE KILLERS 

#ChinaGenocida
#coronavirus
#COVID19strain  #Singapore
#China
#COVID19 #CovidStrain",1
"#China shame on you, you have Tigrayan genocidal blood flown.

 #China shame #China shame #China shame #China shame on you, you have blood of Tigrayans
#TigrayGenocide #TigrayGenocide
 Stop supporting #TigrayGenocide
#Stop supporting #TigrayGenocide https://t.co/Bo2IaRVifc",1
#Mink Farming for Luxury Consumers in #China is Spreading #Covid #WearYourOwnSkin #BanFurFarming #Right2Life #SaveTheMink  https://t.co/Ngi9MwkAcz,0
"#chink #chang #china #chinese
Don't believe #CCP #Colonial #propaganda #Chang original name since Founding and never had a #king its what we are against! #OFFICIALLY change to #colonial propaganda history #china calling us derogatory racist #CHINESE
https://t.co/gJ7EP80iKJ(",0
"Glenside Amber, #Irish Born and Bred #Greyhound, sold to #China where she will pump out litter after litter until her body gives out. #BanGreyhoundExports #YouBetTheyDie #PetsNotBets https://t.co/kRc7FvMkCG",0
#China #Russia #Iran #ISI #Pakistan  n other nations that support terrorist #Taliban  what ever evil they  do #Afghanistan  U support them if you hypocrite countries love these animals allow them to come to your country see what the will do 2 u and ur people,0
"Yeah fuck Chinese slut,come dM me
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 #外国人 https://t.co/BlhZ28hqWD",0
"About #china #gamingban i say suck your ching chong, china. REEEEEEEEEE #GamersUnite",1
"#Usa , #China , to Stop China , Us need Muslims Country to be in , But , All Muslims will not follow Us , for many reasons: Afghanistan, Irak , Syria , Yemen , Egypt, Kashmir ,Uyighurs , Horingas , Palestine, Us support dictators and destroy Muslims country",0
"2020: #China promised Dogs &amp; Cats are not Food.❌ 
Why are you letting criminal gangs butcher them? 

Tweet #NoToDogMeat 
It is Time to #EndYulinForever",0
"WHO officials struck a ‘backroom arrangement’ with the Chinese to stifle the investigation into Covid-19’s origins. 
#China 's virus has #killed approximately 4.3 million people worldwide. #ChinaLiedPeopleDied #Covid19MadeInChina
#FUCKCHINA
https://t.co/9lRgSOvGpn",1
"How ironic that #woke loons who weaken the #USA embolden &amp; strengthen #china, &amp; when #China takes control, the #woke loons will be disappeared or enslaved.",1
"#Asiangirl got the #bigdick
#asian4bbc #asianbwc #AsianAss #Asians #asianforbbc #China #Chinese #chinesEslut 
#bbc #bbccumdump #BLACKED4LIFE #blackedcreampie #creampiewife #creampie #blackbreeding #BreedingCreampie https://t.co/aMAEMfXmcn",0
"love watching #Snowflakes lose their Shitto over #Trump2024 trending on #Twitter

#EverythingWokeTurnsToShit due to #Liberals gherkoffs 

#MAGA #BidenIsADisgrace #HyenaHarris
#DemocratsAreDestroyingAmerica 

#DeportAllDemocrats to #China #TrumpWasRight #BestPotusEver https://t.co/tzfSUyXhWO",0
"♠️suck and love♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/IjTnMEYg3t",0
"Chinese don’t have the capability or don’t want to spend money to fight the virus, so they are letting their citizens out of their country. And let the first world country find the remedy. Fucking #China #ChinesePneumonia #coronavirus",1
"The “mighty” #US wont do anything as they know full well #Russia has #Nukes &amp; #Putin is most likely to use them. Then #China will make their move. Like every big noter, the US is all piss &amp; wind. These sanctions wont do shit. #fuckputin #fuckbiden #fuckboris #fuckxi #fuckmorrison https://t.co/RtUi8srxOU",0
"https://t.co/7VRxce9gJZ
#India has exhausted its resources in the region not doing #Russians a favor, crude gunk is what #cow fuckers need! Rest is up to #Putin to command the ‘forces’ #UK #EU #Congress #POTUS #Canada #UN #China #Russia #FactCheck #XiJinping #RussianUkrainianWar",0
"#democrats want #USA 2 learn #Chinese #DemocratsAreDestroyingAmerica #democrats controlled by #Foreigners
#China &amp; #russia - do they think they will still control #US NEVER if we lose 2 China @KennedyNation
@zesty_politics @MSNBC #cnn #tcot #NancyPelosi #idiot of #SanFrancisco",0
"CHINA, 
why don't you stop this evil 'torture on cats &amp; dogs' festival ???

until then, 

CHINA will be considered as the EVIL COUNTRY on earth.

END THE TORTURE FESTIVAL in #Yulin , #China 

China boils cats &amp; dogs ALIVE, enjoying their endless EXCRUCIATING PAIN..

How EVIL ! https://t.co/Zc2CzXThRO",1
"#China is slowly killing us, with #Mexico and @JoeBiden's help! Secure the southern border of America, or we will all be affected by the poison flowing through it!",1
"Hey #China you can suck my huge uncircumcised cock!!! 

https://t.co/MNgnaGd8bE

#ALPHA #fuckchina #Freedom https://t.co/QNHQ7pAD25",1
"Today the most hated country in the world is #China 

They developed #ChineseVirus
to kill thousands of people outside #China

Never trust #Chinese 

Never buy #ChineseProducts 

Never give Projects to #Chinese 

#BoycottChina #BoycottChineseProduct",1
"#china land of the #Chink Chang ALL OVER THE EMPIRE FROM EAST TO WEST CHANG STATE! THE NAME IS SO SACRED WITHOUT ELEPHANTS WE COULD NOT WON ALL THOSE #BUDDHA ERA #WARRING FOR FREEDOM&amp; DEMOCRACY AGAINST DESERT MONKEY KING GOD WHORSHIPING BARBARIANS INVADERS
https://t.co/JkkNObRJaC",1
